MachineID,MachineModel,ServicePeriod,error1_avg,error2_avg,error3_avg,error4_avg,error5_avg,Comp_Timelapse_diff_errors,RecentError,MostOccuredError,comp_1_replace_avg,comp_2_replace_avg,comp_3_replace_avg,comp_4_replace_avg,Comp_Timelapse_diff_replace,RecentReplacedComp,MostReplacedComp,comp1_repair_avg,comp2_repair_avg,comp3_repair_avg,comp4_repair_avg,Comp_Timelapse_diff_repair,RecentRepaired,MostRepairedComponent,Sensor1_max,Sensor2_max,Sensor3_max,Sensor4_max,Sensor1_min,Sensor2_min,Sensor3_min,Sensor4_min,Sensor1_mean,Sensor2_mean,Sensor3_mean,Sensor4_mean,ActionPoint
MID11683,model3,7,75.0,56.25,56.25,0.0,0.0,23.18,error2,error2,75.0,75.0,0.0,0.0,45.0,Component2,Component2,94.6,85.6,44.12,35.6,20.52,Component3,Component3,240.54,624.83,154.39,62.36,115.67,211.27,61.55,21.08,170.66,445.82,100.73,40.15,NoIssue
MID11684,model4,7,45.0,0.0,0.0,0.0,0.0,33.75,error1,error1,90.0,0.0,0.0,0.0,67.5,Component1,Component1,39.89,50.5,59.88,64.14,15.44,Component4,Component1,232.11,634.62,149.33,63.11,111.5,229.22,63.5,21.59,170.84,447.31,100.76,40.31,ComponentRepair
MID11685,model1,7,60.0,27.9,0.0,31.15,0.0,20.0,error1,error1,60.0,0.0,30.0,0.0,30.0,Component1,Component1,43.3,39.12,29.75,69.67,13.97,Component2,Component1,234.34,641.21,151.34,62.86,114.62,244.69,61.14,21.1,170.91,447.87,101.01,40.21,ComponentReplacement
MID11686,model3,8,54.0,48.0,60.0,0.0,0.0,18.0,error3,error1,67.5,60.0,0.0,0.0,33.75,Component2,Component1,48.9,46.0,55.8,48.0,15.28,Component1,Component1,232.4,667.5,157.25,62.62,111.83,232.47,57.44,17.19,171.24,445.23,100.81,40.34,ComponentRepair
MID11687,model4,8,0.0,63.0,63.0,0.0,0.0,28.64,error2,error2,0.0,78.75,0.0,0.0,63.0,Component2,Component2,81.0,53.12,28.2,11.4,18.14,Component2,Component3,239.17,635.84,156.04,67.11,117.6,253.87,65.64,23.77,171.07,445.98,100.79,40.34,ComponentRepair
MID11688,model4,8,78.49,0.0,0.0,0.0,0.0,58.86,error1,error1,75.0,0.0,0.0,0.0,75.0,Component1,Component1,66.0,49.12,58.62,38.56,15.91,Component3,Component3,239.48,643.07,148.32,62.31,108.15,249.94,66.2,21.32,171.02,447.61,100.61,40.29,ComponentRepair
MID11689,model3,7,30.0,0.0,67.6,0.0,0.0,42.86,error3,error1,40.0,0.0,0.0,0.0,75.0,Component2,Component1,44.44,74.17,51.11,46.11,14.39,Component1,Component1,247.56,621.62,145.88,64.49,116.31,227.16,62.41,20.61,171.02,447.93,100.58,40.31,NoIssue
MID11690,model4,8,0.0,19.5,0.0,0.0,0.0,46.05,error5,error2,0.0,0.0,0.0,0.0,37.5,Component2,Component1,35.22,41.33,56.89,34.85,15.41,Component4,Component4,242.83,635.69,164.15,63.77,111.13,207.65,59.47,19.64,170.89,446.43,100.75,40.39,NoIssue
MID11691,model2,7,105.0,0.64,33.73,90.0,0.0,33.33,error4,error4,105.0,0.0,90.0,0.0,50.0,Component3,Component3,40.91,66.0,42.27,70.71,14.56,Component4,Component1,236.44,617.42,174.11,63.92,111.55,256.28,58.66,17.53,170.89,447.43,101.22,40.26,ComponentRepair
MID11692,model3,7,75.0,60.0,60.0,0.0,0.0,24.0,error2,error2,75.0,60.0,0.0,0.0,40.0,Component2,Component2,48.86,41.7,44.5,33.11,13.0,Component2,Component2,228.05,626.2,145.24,63.63,115.35,215.38,61.2,22.99,170.37,445.26,100.4,40.19,ComponentRepair
MID11693,model2,8,0.0,92.98,0.0,75.0,0.0,32.5,error1,error2,0.0,0.0,69.71,0.0,44.82,Component1,Component3,14.71,57.83,25.62,73.0,14.56,Component4,Component3,230.43,638.97,156.33,67.32,117.51,226.06,58.65,22.97,170.4,447.39,101.07,40.31,ComponentRepair
MID11694,model4,7,0.0,56.25,66.82,0.0,0.0,26.73,error2,error2,0.0,75.0,0.0,0.0,56.25,Component2,Component2,52.11,37.75,66.6,57.8,15.06,Component3,Component2,234.82,657.16,165.63,65.53,87.78,217.37,56.67,21.42,170.67,446.65,100.7,40.33,ComponentRepair
MID11695,model2,7,0.0,100.0,150.0,71.25,0.0,32.02,error1,error4,0.0,150.0,71.25,0.0,52.5,Component2,Component3,74.8,36.73,50.5,71.8,14.97,Component2,Component2,225.93,645.43,156.41,68.61,116.14,222.17,57.97,20.49,170.78,446.91,101.34,40.24,NoIssue
MID11698,model4,7,120.0,0.0,60.75,0.0,0.0,48.0,error1,error1,120.0,0.0,0.0,0.0,80.0,Component1,Component1,36.67,46.2,41.88,55.0,15.1,Component3,Component1,228.12,658.85,151.56,62.29,116.06,243.05,65.82,21.34,170.65,447.16,100.29,40.3,ComponentRepair
MID11699,model3,8,89.29,40.0,24.0,0.0,0.0,24.35,error1,error3,22.5,40.0,0.0,0.0,36.0,Component2,Component2,25.71,48.33,68.57,81.0,18.75,Component2,Component2,241.96,630.78,151.46,64.27,113.08,209.53,60.33,19.46,170.7,446.2,100.75,40.09,ComponentRepair
MID11700,model2,8,67.5,54.0,90.0,60.0,0.0,20.36,error2,error2,67.5,90.0,60.0,0.0,31.67,Component2,Component3,27.88,50.71,52.78,46.43,16.74,Component1,Component3,233.15,640.63,195.27,63.57,109.36,264.16,63.85,21.2,170.85,444.98,101.48,40.35,ComponentReplacement
MID11702,model3,7,88.86,48.75,65.0,0.0,0.0,21.67,error2,error2,0.0,65.0,0.0,0.0,48.75,Component2,Component2,34.27,34.78,84.6,87.2,17.47,Component2,Component1,234.51,659.99,148.87,63.8,115.65,184.72,60.98,18.42,170.68,446.67,100.6,40.18,NoIssue
MID11703,model4,8,51.58,56.25,45.0,67.31,0.0,16.07,error2,error3,30.0,75.0,0.0,0.0,45.0,Component2,Component2,57.83,63.2,90.5,31.5,17.57,Component3,Component1,224.93,653.98,151.17,62.92,115.02,216.59,58.73,22.32,170.62,446.57,100.53,40.24,ComponentRepair
MID11705,model4,7,55.08,30.0,43.32,0.0,0.0,22.15,error1,error3,105.0,30.0,0.0,0.0,52.5,Component1,Component1,74.86,46.4,101.8,49.89,16.9,Component2,Component2,232.9,638.57,161.66,61.95,111.85,196.92,59.83,22.97,170.57,446.49,100.79,40.22,ComponentRepair
MID11706,model4,8,46.34,99.0,72.48,0.0,0.0,28.1,error2,error1,60.0,0.0,0.0,0.0,48.0,Component1,Component1,58.62,73.57,28.9,132.5,18.21,Component4,Component3,234.08,633.46,160.26,64.03,120.39,251.16,64.28,19.82,170.99,446.91,100.71,40.12,NoIssue
MID11707,model3,8,138.4,64.47,22.5,0.0,0.0,34.6,error1,error2,0.0,22.5,0.0,0.0,90.0,Component2,Component2,28.8,94.75,49.86,62.12,17.1,Component4,Component1,239.56,629.44,151.8,63.89,110.32,203.97,64.82,22.8,170.67,446.19,100.71,40.21,ComponentRepair
MID11708,model1,8,53.56,65.0,65.0,85.0,0.0,21.25,error4,error1,37.5,65.0,85.0,0.0,31.88,Component3,Component2,54.62,54.75,60.67,38.67,14.03,Component2,Component4,249.33,637.0,155.01,61.54,107.09,218.0,55.93,22.02,170.91,446.5,100.98,40.17,ComponentRepair
MID11709,model1,8,37.22,0.0,0.0,45.0,0.0,36.46,error1,error4,45.0,0.0,75.0,0.0,54.0,Component1,Component3,43.12,97.5,52.5,43.5,17.5,Component3,Component3,240.51,664.53,162.74,64.36,119.25,237.45,58.69,20.41,170.93,446.66,101.04,40.36,ComponentRepair
MID11710,model2,7,78.46,37.5,50.0,127.5,0.0,16.44,error1,error2,52.5,50.0,127.5,0.0,30.0,Component2,Component2,99.5,27.09,56.86,81.33,17.39,Component4,Component2,227.87,632.83,170.0,64.62,116.27,192.45,59.64,17.78,170.98,444.35,101.03,40.25,ComponentRepair
MID11712,model4,8,88.1,48.07,51.71,0.0,0.0,36.59,error3,error1,60.0,0.0,0.0,0.0,40.0,Component1,Component1,53.83,61.33,38.3,25.43,16.28,Component3,Component3,234.41,630.94,156.68,63.82,116.96,254.09,58.69,20.34,170.84,446.8,100.71,40.14,ComponentRepair
MID11713,model3,7,56.07,0.0,0.0,0.0,0.0,32.04,error1,error1,0.0,0.0,0.0,0.0,67.5,Component2,Component1,51.9,59.0,33.55,24.33,17.27,Component1,Component3,231.08,621.83,148.9,61.68,107.97,206.74,64.76,20.58,170.92,447.45,100.43,40.24,ComponentRepair
MID11714,model3,7,0.0,84.96,0.0,0.0,0.0,50.98,error2,error2,0.0,0.0,0.0,0.0,67.5,Component1,Component1,55.89,31.62,56.86,61.33,17.23,Component3,Component1,239.38,631.98,154.15,61.84,115.48,243.75,64.36,21.35,170.74,447.32,100.34,40.37,ComponentRepair
MID11717,model3,7,5.57,52.5,44.3,0.0,0.0,21.08,error1,error3,0.0,52.5,0.0,0.0,52.5,Component2,Component2,65.4,49.5,41.7,57.43,15.96,Component4,Component3,228.44,631.75,154.25,67.46,113.67,228.61,61.58,22.14,170.71,446.9,100.58,40.18,ComponentRepair
MID11718,model3,6,38.3,0.0,0.0,0.0,0.0,30.64,error1,error1,50.0,0.0,0.0,0.0,50.0,Component1,Component1,47.29,-1.0,35.08,45.12,16.11,Component3,Component3,233.61,648.65,154.96,63.94,114.26,224.59,63.05,21.17,170.88,449.48,100.75,40.4,ComponentRepair
MID11719,model3,7,37.5,0.0,0.0,0.0,0.0,45.0,error1,error1,37.5,0.0,0.0,0.0,60.0,Component1,Component1,53.71,66.57,53.71,43.25,16.59,Component4,Component4,245.61,636.38,163.72,61.53,118.96,230.66,64.5,20.78,170.84,448.14,100.62,40.32,ComponentRepair
MID11720,model1,6,75.0,39.0,48.75,55.0,0.0,13.93,error3,error2,75.0,48.75,55.0,0.0,21.67,Component2,Component2,41.4,33.43,44.14,63.43,15.29,Component1,Component1,231.29,629.61,157.83,63.19,111.91,247.62,60.07,20.97,170.62,446.78,101.14,40.24,ComponentRepair
MID11721,model4,7,0.0,54.0,90.0,0.0,0.0,28.5,error1,error2,0.0,90.0,0.0,0.0,71.25,Component1,Component2,85.0,25.77,45.57,56.88,14.67,Component1,Component2,239.33,624.07,157.96,63.88,103.36,210.05,61.81,22.77,170.7,446.72,100.69,40.31,NoIssue
MID11722,model4,7,127.5,100.0,75.0,0.0,0.0,31.5,error1,error3,127.5,100.0,0.0,0.0,63.0,Component1,Component2,41.88,38.78,58.57,25.0,11.55,Component4,Component4,235.3,637.12,176.25,63.87,108.06,243.32,58.77,22.3,170.77,446.71,100.76,40.34,ComponentRepair
MID11723,model1,7,110.46,67.53,78.44,67.5,0.0,23.08,error1,error4,0.0,107.37,67.5,0.0,40.27,Component2,Component3,46.22,42.62,40.43,51.22,15.76,Component2,Component1,221.29,633.22,154.86,67.02,114.27,238.85,60.44,17.22,170.59,446.94,101.35,40.28,ComponentRepair
MID11724,model3,7,0.0,0.0,0.0,0.0,0.0,27.71,error2,error1,0.0,0.0,0.0,0.0,0.0,Component2,Component2,47.8,50.5,21.77,93.5,14.93,Component2,Component3,226.05,642.82,149.34,65.19,117.15,208.66,62.7,20.07,170.5,447.26,100.73,40.32,NoIssue
MID11725,model3,6,0.0,70.0,70.0,0.0,0.0,27.44,error4,error2,0.0,70.0,0.0,0.0,70.0,Component2,Component2,77.17,35.38,37.25,40.73,14.48,Component1,Component4,234.48,605.47,169.4,65.35,102.14,228.52,61.71,20.88,170.33,446.13,100.65,40.32,ComponentRepair
MID11726,model4,7,80.07,79.83,9.6,0.0,0.0,44.35,error2,error1,0.0,0.0,0.0,0.0,67.5,Component2,Component1,40.36,70.8,39.86,46.29,14.8,Component1,Component1,228.65,642.04,152.08,64.08,114.74,232.8,65.64,20.26,170.99,447.04,100.77,40.33,ComponentRepair
MID11727,model4,7,0.0,70.25,45.0,0.0,0.0,26.34,error2,error2,0.0,67.5,0.0,0.0,55.0,Component2,Component2,72.33,29.71,31.0,84.67,15.93,Component3,Component3,247.4,612.05,156.65,64.62,113.76,246.6,59.81,21.34,170.64,446.21,101.0,40.29,ComponentRepair
MID11729,model4,7,0.0,41.25,41.25,0.0,0.0,18.33,error2,error2,0.0,41.25,0.0,0.0,41.25,Component2,Component2,29.75,54.12,39.78,53.29,15.38,Component4,Component3,235.18,620.29,156.67,65.18,98.86,214.09,58.08,21.68,170.43,446.59,100.65,40.11,ComponentReplacement
MID11730,model1,7,42.44,30.0,43.29,78.75,0.0,21.0,error4,error1,48.75,30.0,82.78,0.0,33.11,Component3,Component1,58.75,53.12,68.33,67.0,18.24,Component3,Component1,237.76,638.56,152.03,61.1,105.68,240.54,61.89,22.03,171.4,447.19,101.32,40.22,ComponentReplacement
MID11731,model3,6,40.0,15.29,16.58,0.0,0.0,27.86,error2,error1,40.0,162.06,0.0,0.0,64.82,Component2,Component1,57.88,109.33,74.67,63.25,22.05,Component2,Component1,237.06,653.09,151.82,61.37,110.77,236.36,59.13,20.54,171.26,447.55,100.74,40.29,NoIssue
MID11732,model2,6,75.0,28.35,45.0,60.0,0.0,18.75,error1,error2,75.0,45.0,60.0,0.0,33.33,Component1,Component2,87.83,35.17,88.0,30.22,15.91,Component1,Component2,240.35,631.92,161.13,64.67,118.39,230.82,64.16,19.49,170.67,445.99,101.03,40.35,ComponentRepair
MID11733,model4,7,52.5,0.0,0.0,0.0,0.0,27.5,error1,error1,52.5,0.0,0.0,0.0,55.0,Component1,Component1,44.67,69.14,25.0,43.9,14.18,Component2,Component3,230.99,649.41,144.12,64.98,123.44,221.57,59.32,18.89,171.26,447.72,100.48,40.23,ComponentRepair
MID11734,model4,7,55.0,82.5,82.5,0.0,0.0,30.0,error1,error1,82.5,87.04,0.0,0.0,61.23,Component1,Component2,59.17,46.43,53.75,55.0,16.43,Component2,Component3,230.25,672.1,149.55,67.28,111.15,222.01,66.15,21.61,170.65,446.41,100.65,40.34,ComponentRepair
MID11735,model4,6,0.0,100.0,75.0,0.0,0.0,37.5,error3,error3,0.0,100.0,0.0,0.0,100.0,Component2,Component2,39.67,32.27,67.86,46.25,14.81,Component3,Component2,226.56,624.41,149.17,64.65,100.61,230.27,65.8,22.55,170.6,445.8,100.75,40.37,ComponentRepair
MID11736,model4,6,35.0,61.13,37.5,0.0,0.0,21.34,error2,error3,35.0,75.0,0.0,0.0,36.0,Component2,Component1,46.86,59.71,47.17,79.67,20.12,Component2,Component1,237.13,671.88,151.86,62.15,108.54,244.22,55.99,23.15,170.74,446.34,100.84,40.42,ComponentRepair
MID11737,model1,6,75.0,67.5,68.49,60.0,0.0,25.0,error1,error1,100.0,67.5,71.71,0.0,40.02,Component1,Component1,65.57,38.4,73.0,69.86,19.22,Component1,Component2,230.43,633.12,155.76,69.27,116.48,225.98,59.96,16.93,170.69,445.79,101.27,40.33,NoIssue
MID11738,model1,7,0.0,0.0,0.0,70.0,0.0,55.0,error4,error4,0.0,0.0,45.0,0.0,56.25,Component2,Component3,44.0,49.62,58.4,38.1,15.19,Component4,Component4,227.21,670.66,157.93,68.61,116.34,242.76,63.09,23.15,170.9,447.46,101.11,40.28,ComponentRepair
MID11739,model3,6,42.0,105.0,105.0,0.0,0.0,28.64,error2,error1,70.0,105.0,0.0,0.0,52.5,Component2,Component1,86.0,39.5,38.64,33.78,14.64,Component2,Component3,236.05,627.41,149.06,59.92,114.74,141.09,60.01,19.41,170.88,446.77,100.74,40.21,NoIssue
MID11741,model3,7,0.69,0.0,0.0,0.0,0.0,36.08,error5,error1,0.0,0.0,0.0,0.0,15.0,Component1,Component1,45.22,72.83,56.14,161.0,21.04,Component1,Component1,246.61,656.41,147.67,69.15,115.74,221.36,61.59,20.43,170.65,447.37,100.82,40.23,NoIssue
MID11743,model4,6,55.0,75.0,50.0,0.0,0.0,18.33,error1,error1,55.0,88.04,0.0,0.0,44.02,Component2,Component1,79.67,38.29,29.8,44.5,18.22,Component3,Component3,228.42,638.57,149.75,65.83,112.66,170.77,65.36,20.7,171.14,446.28,100.5,40.26,ComponentRepair
MID11744,model3,6,37.5,80.0,80.0,0.0,0.0,35.04,error4,error2,37.5,80.0,0.0,0.0,48.0,Component2,Component2,26.8,43.82,41.5,40.8,13.69,Component1,Component2,233.07,620.26,151.43,64.06,115.33,233.14,66.17,20.74,170.56,446.68,100.86,40.25,NoIssue
MID11745,model4,7,24.32,95.0,95.0,0.0,0.0,28.5,error2,error1,0.0,95.0,0.0,0.0,71.25,Component2,Component2,57.17,61.86,52.25,27.09,14.91,Component2,Component4,247.44,631.39,148.86,61.77,120.12,210.65,65.59,23.49,170.36,445.39,100.82,40.29,ComponentRepair
MID11748,model3,6,0.0,82.5,84.83,0.0,0.0,42.42,error3,error3,0.0,82.5,0.0,0.0,82.5,Component2,Component2,37.83,85.2,65.0,63.5,16.1,Component3,Component1,230.98,651.64,152.92,61.4,117.51,219.86,64.98,22.77,170.7,447.86,100.72,40.37,NoIssue
MID11750,model4,6,0.0,48.0,60.0,0.0,0.0,26.67,error3,error2,0.0,60.0,0.0,0.0,60.0,Component2,Component2,50.29,57.12,38.29,45.67,15.65,Component1,Component2,230.13,629.21,155.84,60.62,115.94,244.8,64.45,21.68,170.41,445.97,100.71,40.29,ComponentRepair
MID11751,model3,6,0.0,34.95,50.0,0.0,0.0,20.0,error2,error2,0.0,50.0,0.0,0.0,45.0,Component2,Component2,49.14,64.14,41.9,52.4,15.41,Component4,Component3,234.88,628.01,152.33,63.46,113.85,222.39,60.21,21.86,170.85,445.74,100.42,40.34,ComponentReplacement
MID11752,model2,6,0.0,52.5,67.21,60.0,0.0,24.66,error3,error4,0.0,52.5,60.0,0.0,34.29,Component3,Component3,24.67,44.14,34.91,53.62,14.31,Component3,Component3,240.85,630.27,151.32,64.43,115.87,205.09,60.98,19.86,170.56,446.18,101.49,40.38,ComponentRepair
MID11753,model3,7,37.5,0.0,0.0,0.0,9.52,33.74,error1,error1,37.5,0.0,0.0,0.0,37.5,Component1,Component1,34.36,44.4,36.5,71.0,16.9,Component3,Component3,234.84,646.58,155.34,64.67,113.87,251.51,61.85,21.41,170.5,447.17,100.88,40.25,NoIssue
MID11754,model4,6,62.31,88.93,0.0,0.0,0.0,33.35,error3,error1,52.5,0.0,0.0,0.0,50.0,Component2,Component1,31.7,44.67,53.71,42.45,14.06,Component2,Component4,234.34,668.81,153.34,62.92,117.86,234.46,63.89,20.72,170.81,447.64,100.94,40.31,ComponentRepair
MID11757,model2,6,25.58,70.0,52.5,45.0,0.0,23.75,error3,error3,0.0,70.0,45.0,0.0,47.5,Component2,Component2,25.3,68.29,33.31,68.6,13.63,Component3,Component3,242.24,647.03,161.56,64.91,104.57,228.29,67.26,23.26,170.52,445.64,101.05,40.36,ComponentRepair
MID11758,model3,6,52.03,27.5,33.03,53.71,0.0,15.01,error3,error2,60.0,59.82,0.0,0.0,37.39,Component2,Component2,49.71,30.08,27.36,55.5,10.81,Component1,Component2,232.63,619.74,158.09,63.51,102.64,211.09,60.95,20.46,170.97,446.19,100.74,40.22,ComponentRepair
MID11759,model3,6,56.25,67.25,85.0,0.0,0.0,22.42,error3,error1,75.0,85.0,0.0,0.0,42.5,Component2,Component1,64.17,59.38,59.38,43.0,16.25,Component3,Component4,242.19,621.92,172.68,64.95,120.46,193.19,60.51,19.57,170.82,446.48,100.71,40.4,ComponentRepair
MID11761,model3,5,60.0,7.27,59.84,0.0,0.0,33.33,error1,error1,75.0,0.0,0.0,0.0,60.0,Component1,Component1,52.14,24.69,85.83,127.0,18.24,Component1,Component2,235.29,636.85,152.28,62.82,118.39,231.13,63.7,21.01,171.53,447.3,100.81,40.32,NoIssue
MID11762,model4,6,15.0,142.5,142.5,0.0,0.0,40.71,error2,error1,22.5,142.5,0.0,0.0,71.25,Component2,Component1,63.88,52.75,41.42,72.6,15.88,Component4,Component3,234.95,618.64,148.65,62.78,115.6,226.19,61.93,18.08,171.04,446.08,100.71,40.22,ComponentRepair
MID11763,model3,6,0.0,0.0,0.0,0.0,0.0,26.1,error5,error1,0.0,0.0,0.0,0.0,22.5,Component2,Component1,80.33,75.5,33.2,37.6,16.38,Component4,Component3,226.94,616.02,150.53,65.09,110.02,207.92,62.45,21.68,170.4,446.5,100.64,40.3,NoIssue
MID11764,model2,6,81.48,35.0,26.25,42.5,0.0,18.11,error1,error4,95.0,35.0,51.0,0.0,27.27,Component1,Component3,51.89,60.5,38.14,60.43,16.03,Component1,Component1,241.49,632.28,159.44,60.6,110.58,223.81,61.78,21.88,170.77,446.73,101.25,40.28,ComponentRepair
MID11766,model2,5,45.0,45.0,45.0,46.01,0.0,18.57,error3,error4,60.0,45.0,112.5,0.0,36.43,Component1,Component1,36.67,38.14,61.0,100.2,18.17,Component1,Component1,231.44,644.77,147.41,66.88,107.38,240.88,65.65,16.73,170.99,447.49,101.19,40.39,NoIssue
MID11767,model4,5,64.11,0.0,0.0,0.0,0.0,48.08,error1,error1,52.5,0.0,0.0,0.0,52.5,Component1,Component1,37.25,100.75,22.25,39.12,14.32,Component1,Component4,228.45,638.15,150.52,61.59,109.1,251.91,58.87,22.95,170.84,447.45,100.6,40.29,NoIssue
MID11768,model3,6,0.0,0.0,0.0,0.0,0.0,55.32,error3,error2,0.0,0.0,0.0,0.0,0.0,Component2,Component2,41.44,11.6,61.86,46.44,15.9,Component4,Component1,233.68,657.91,149.29,65.59,106.74,220.08,61.75,18.4,170.5,447.28,100.89,40.21,ComponentRepair
MID11769,model4,6,67.9,75.0,68.69,0.0,0.0,24.98,error3,error3,37.5,75.0,0.0,0.0,45.0,Component2,Component2,47.6,70.25,43.1,57.62,16.28,Component4,Component1,238.05,627.57,152.15,63.25,113.24,234.84,64.22,21.0,170.61,446.3,100.57,40.26,NoIssue
MID11770,model4,6,30.0,55.0,41.25,0.0,0.0,18.33,error3,error3,30.0,55.0,0.0,0.0,33.0,Component2,Component2,66.33,38.91,76.6,28.3,14.28,Component2,Component2,239.06,660.12,172.98,63.74,108.81,224.8,60.54,20.79,170.7,446.12,100.72,40.27,ComponentRepair
MID11771,model2,5,39.89,45.0,45.0,40.0,0.0,16.67,error2,error1,40.0,45.0,40.0,0.0,27.27,Component2,Component2,54.12,49.78,48.25,27.71,12.8,Component4,Component4,228.96,648.85,151.62,61.62,113.11,224.08,58.11,21.02,170.91,444.89,101.11,40.09,ComponentReplacement
MID11773,model3,6,34.54,32.99,44.78,0.0,0.0,17.3,error2,error2,0.0,52.5,0.0,0.0,35.0,Component2,Component2,31.0,51.67,52.86,39.44,13.44,Component3,Component1,227.49,618.59,151.47,63.97,115.95,239.31,60.14,20.8,170.72,445.95,100.82,40.26,ComponentRepair
MID11774,model3,5,93.21,22.5,53.68,0.0,0.0,29.14,error1,error3,0.0,22.5,0.0,0.0,35.0,Component1,Component2,29.75,49.43,62.29,51.78,15.0,Component4,Component4,236.98,643.03,150.61,70.09,111.83,219.76,64.89,21.76,170.71,447.32,100.71,40.23,ComponentRepair
MID11776,model4,6,128.46,15.1,15.0,0.0,0.0,33.79,error2,error2,0.0,15.0,0.0,0.0,85.0,Component2,Component2,41.89,55.17,48.44,68.86,15.97,Component3,Component1,233.41,644.89,152.6,63.89,111.86,191.29,63.84,20.0,170.58,446.25,100.72,40.3,NoIssue
MID11777,model3,5,56.92,71.25,71.25,0.0,0.0,24.23,error1,error1,67.5,71.25,0.0,0.0,52.5,Component1,Component2,49.67,36.5,62.71,42.25,16.19,Component3,Component2,232.34,633.22,148.42,62.4,107.14,206.25,63.7,23.63,170.76,445.33,100.66,40.31,NoIssue
MID11778,model3,6,0.0,74.66,52.5,0.0,0.0,42.66,error2,error2,0.0,52.5,0.0,0.0,52.5,Component2,Component2,47.0,64.57,72.4,40.6,15.0,Component2,Component4,228.23,638.55,152.9,63.35,115.42,251.03,60.57,21.04,170.47,447.18,100.95,40.27,NoIssue
MID11779,model4,5,50.0,91.06,0.0,0.0,0.0,42.85,error2,error1,75.0,0.0,0.0,0.0,50.0,Component1,Component1,28.45,58.89,54.14,25.3,14.24,Component3,Component1,232.06,636.68,152.28,62.28,102.03,211.5,53.26,22.14,170.77,447.15,100.82,40.26,NoIssue
MID11780,model4,6,37.5,0.0,0.0,0.0,0.0,32.14,error1,error1,75.0,0.0,0.0,0.0,75.0,Component1,Component1,59.0,79.8,36.0,41.4,14.3,Component4,Component4,240.94,635.84,155.12,70.36,111.09,215.44,63.56,19.48,171.0,447.61,100.7,40.26,NoIssue
MID11781,model3,5,4.64,88.0,4.34,0.0,0.0,41.44,error3,error1,0.0,0.0,0.0,0.0,120.0,Component2,Component1,39.1,54.62,36.89,60.33,14.58,Component3,Component1,231.6,637.37,148.54,69.29,113.97,193.24,61.11,19.0,170.76,447.43,100.86,40.34,ComponentRepair
MID11782,model1,6,60.0,17.66,0.0,75.0,0.0,26.42,error5,error1,60.0,0.0,75.0,0.0,36.0,Component3,Component1,90.0,24.67,28.11,47.14,17.15,Component3,Component3,233.6,627.74,165.77,60.93,112.12,207.81,65.23,19.92,170.83,446.75,101.26,40.3,NoIssue
MID11783,model4,5,48.0,56.25,56.25,0.0,0.0,23.1,error3,error2,0.0,56.25,0.0,0.0,45.0,Component2,Component2,55.17,43.25,64.43,27.36,14.56,Component2,Component4,229.2,668.65,147.16,63.51,118.89,225.03,63.27,20.74,170.63,444.95,100.53,40.27,ComponentRepair
MID11785,model4,6,79.71,37.5,28.27,0.0,0.0,20.63,error3,error3,0.0,37.5,0.0,0.0,55.0,Component2,Component2,22.17,41.6,65.14,76.4,19.74,Component3,Component3,225.17,655.02,150.62,62.08,112.08,227.97,65.03,20.97,170.63,447.21,100.76,40.25,ComponentRepair
MID11786,model4,5,84.81,37.5,50.0,0.0,0.0,32.18,error2,error2,0.0,50.0,0.0,0.0,37.5,Component2,Component2,27.43,45.67,53.25,60.75,15.12,Component3,Component2,238.65,639.85,153.27,64.14,108.14,157.9,64.29,22.31,170.7,447.5,100.66,40.36,NoIssue
MID11787,model3,5,57.86,37.5,37.5,52.08,0.0,28.76,error1,error1,112.5,37.5,0.0,0.0,56.25,Component1,Component1,27.88,70.17,37.62,46.6,15.0,Component1,Component4,244.44,624.7,152.4,62.31,119.03,224.18,60.55,22.28,170.91,447.36,100.7,40.3,NoIssue
MID11788,model3,5,78.75,85.89,60.0,0.0,0.0,28.64,error1,error1,50.0,60.0,0.0,0.0,54.0,Component2,Component1,27.44,28.2,66.0,37.44,14.24,Component4,Component1,238.39,650.81,156.95,63.3,112.79,218.38,62.12,22.58,171.24,446.28,100.68,40.27,NoIssue
MID11789,model3,6,38.41,33.0,47.44,0.0,0.0,17.65,error3,error1,45.0,55.0,0.0,0.0,48.0,Component2,Component2,70.0,44.44,65.0,33.5,16.86,Component1,Component2,231.9,654.13,150.97,63.94,115.35,243.58,65.78,21.26,170.94,446.57,100.65,40.32,ComponentRepair
MID11791,model4,5,0.0,75.0,75.0,0.0,0.0,37.5,error2,error2,0.0,75.0,0.0,0.0,75.0,Component2,Component2,105.67,31.33,64.0,131.75,21.88,Component2,Component3,237.63,646.32,152.29,69.39,111.06,224.81,59.66,21.94,170.83,446.71,100.63,40.28,NoIssue
MID11792,model1,5,0.0,60.0,80.0,41.25,0.0,27.27,error3,error2,0.0,80.0,41.25,0.0,42.86,Component2,Component3,113.0,60.29,52.67,31.3,19.44,Component4,Component4,239.65,627.26,152.59,63.38,117.99,240.02,64.52,20.42,170.62,446.67,101.4,40.34,NoIssue
MID11793,model2,5,37.5,0.0,0.0,65.0,0.0,31.37,error4,error4,37.5,0.0,65.0,0.0,39.0,Component3,Component3,20.8,110.0,49.86,60.62,17.17,Component4,Component1,239.21,646.89,153.12,64.45,102.34,215.22,61.95,20.52,170.73,448.17,101.26,40.31,NoIssue
